"serial","admin_level_0_code","admin_level_1_code","admin_level_2_code","district","admin_level_1_name","admin_level_2_name","event","location","year","month","day","deaths","injured","missing","affected","houses_destroyed","houses_damaged","others","sources","losses $loc","losses $usd","date","health","education","agriculture","industry","aqueduct","sewerage","energy","communication","cause","damaged roads","magnitude","damaged hospitals","damaged education centers","damage in crops Ha.","lost cattle","evacuated","relocated","latitude","longitude","comments","zero_shifts","one_shift","two_shifts","three_shifts","rainfall_2days","rainfall_3days","rainfall_4days","pcode","pcode_parent","Land area","Violent incidents last year","% persons with disability","% Access to safe drinking water","Nr. of educational facilities per 10,000 people","% Access to electricity","Average elevation","% employed","Drought exposure","Earthquake exposure","Flood exposure","Nr. of health facilities per 10,000 people","% Access improved sanitation","% Literacy","% having mosquito nets","% of orphans under 18","Population density","Population","Poverty incidence","% permanent roof type","% Subsistence farming","Travel time to nearest city","% permanent wall type","% with internet access","% with mobile access","# of displaced persons","# of displaced / local population","pcode_level2","Violent incidents last year (0-10)","Drought exposure (0-10)","Earthquake exposure (0-10)","Flood exposure (0-10)","Hazards exposure","% persons with disability (0-10)","% employed (0-10)","% Literacy (0-10)","% having mosquito nets (0-10)","% of orphans under 18 (0-10)","Poverty incidence (0-10)","% permanent roof type (0-10)","% Subsistence farming (0-10)","% permanent wall type (0-10)","Vulnerability","% Access to safe drinking water (0-10)","Nr. of educational facilities per 10,000 people (0-10)","% Access to electricity (0-10)","Nr. of health facilities per 10,000 people (0-10)","% Access improved sanitation (0-10)","Travel time to nearest city (0-10)","% with internet access (0-10)","% with mobile access (0-10)","Lack of Coping Capacity","Risk score"
1467,232,NA,NA,"SIRONKO",NA,NA,"FLOOD","Muyembe",2010,5,14,0,0,0,0,0,0,NA,"URCS-Mbale, Regional office",0,0,2010-05-14,0,0,-1,0,0,-1,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Destroyed crops include: Beans, Cassava, Maize. Three schools got flooded. Latrines too were destroyed and overflow was seen. Threat of cholera outbreak. The figures have not been dis-agregated and is found as a combined figure in the sub-county of Bukhalu.",28.8678064,9.2862886,21.4214184,24.6430589,38.154095,59.5755134,84.2185723,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
1468,232,NA,NA,"SIRONKO",NA,NA,"FLOOD","Samasi",2010,5,14,0,0,0,0,0,0,NA,"URCS-Mbale, Regional office",0,0,2010-05-14,0,0,-1,0,0,-1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"Destroyed crops include: Beans, Cassava, Maize. Three schools got flooded. Latrines too were destroyed and overflow was seen. Threat of cholera outbreak. The figures have not been dis-agregated and is found as a combined figure in the sub-county of Bukhalu.",28.8678064,9.2862886,21.4214184,24.6430589,38.154095,59.5755134,84.2185723,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
1469,232,NA,NA,"SIRONKO",NA,NA,"FLOOD","Nabbongo",2010,5,14,0,0,0,0,0,0,NA,"URCS-Mbale, Regional office",0,0,2010-05-14,-1,0,-1,0,0,-1,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Destroyed crops include: Beans, Cassava, Maize. Three schools got flooded. Latrines too were destroyed and overflow was seen. Threat of cholera outbreak. The figures have not been dis-agregated and is found as a combined figure in the sub-county of Bukhalu.",28.8678064,9.2862886,21.4214184,24.6430589,38.154095,59.5755134,84.2185723,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
1470,232,NA,NA,"SIRONKO",NA,NA,"FLOOD","Sironko T/C-Sironko",2010,5,14,0,0,0,0,0,0,NA,"URCS-Mbale, Regional office",0,0,2010-05-14,-1,0,-1,0,-1,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Destroyed crops include: Beans, Cassava, Maize. Three schools got flooded. Latrines too were destroyed and overflow was seen. Threat of cholera outbreak. The figures have not been dis-agregated and is found as a combined figure in the sub-county of Bukhalu.",28.8678064,9.2862886,21.4214184,24.6430589,38.154095,59.5755134,84.2185723,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
1620,232,NA,NA,"SIRONKO",NA,NA,"FLOOD",NA,2010,5,25,0,0,0,0,0,0,"Domestic animals were killed","URCS - Floods, landslides in Uganda",0,0,2010-05-25,0,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,2,0,0,0,0,0,0,"7 schools were flooded. The floods caused the rivers to burst.",0,25.94002804,0,8.5803083,25.94002804,25.94002804,34.52033634,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
173,232,232394,NA,"SIRONKO","BUMASIFWA",NA,"FLOOD",NA,2011,9,15,0,0,0,0,0,192,NA,"Ref Letter: DDC/10/07 from CAO",0,0,2011-09-15,0,0,-1,0,-1,-1,0,-1,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"A total of 102 pit latrines were destroyed. The followingacres of crops were damaged; maize 196, bananas 98, potatoes 45, g/nuts 82, tomatoes 20 and onions 25. 12 heads of cattle also died in the floods.",5.75162647,8.2184439,0,2.27340452,13.97007037,13.97007037,16.24347489,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
181,232,232395,NA,"SIRONKO","BUSULANI",NA,"FLOOD",NA,2011,9,15,0,0,0,0,313,0,"Damaged crops, poultry and displaced people.","Ref Letter: DDC/10/07 from CAO",0,0,2011-09-15,0,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"The damage in this sub county was severe as reflected here; the damaged included 50 hectares of millet and rice, 105 hectares of ground nuts, 42 hectares of tomatoes and 520 hectares of sun flower. Livestock 26 cows and 624 goats died. Poultry 2,030 chicken.",5.75162647,8.2184439,0,2.27340452,13.97007037,13.97007037,16.24347489,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
186,232,NA,NA,"SIRONKO",NA,NA,"FLOOD","Bunyafa",2011,9,15,0,0,0,0,52,0,"106 Latrines destroyed","Ref Letter: DDC/10/07 from CAO",0,0,2011-09-15,-1,-1,-1,0,-1,0,0,0,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"The floods caused damaged to other crops like 106 hectares of maize and 112 hectares of bananas was destroyed.",5.75162647,8.2184439,0,2.27340452,13.97007037,13.97007037,16.24347489,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
188,232,232397,NA,"SIRONKO","BUTEZA",NA,"FLOOD",NA,2011,9,15,0,0,0,0,0,92,"206 Pit latrines were destroyed.","Ref Letter: DDC/10/07 from CAO",0,0,2011-09-15,-1,0,-1,0,-1,0,0,0,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"There was massive destruction of buildings and crops. In addition to beans, 202 hecatres of maize and 312 hectares of bananas were damaged.",5.75162647,8.2184439,0,2.27340452,13.97007037,13.97007037,16.24347489,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
190,232,NA,NA,"SIRONKO",NA,NA,"FLOOD","Buwasa",2011,9,15,0,0,0,0,0,0,"55 hecatres of maize damaged.","Ref Letter: DDC/10/07 from CAO",0,0,2011-09-15,-1,-1,-1,0,-1,0,0,0,"Heavy Rain",-1,NA,0,0,151,0,0,0,0,0,NA,5.75162647,8.2184439,0,2.27340452,13.97007037,13.97007037,16.24347489,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
193,232,NA,NA,"SIRONKO",NA,NA,"FLOOD","NALUSALA",2011,9,15,0,0,0,0,168,0,"Roads and crops were severely affected.",NA,0,0,2011-09-15,0,-1,-1,0,-1,0,0,0,"Heavy Rain",-1,NA,0,8,422,0,0,0,0,0,NA,5.75162647,8.2184439,0,2.27340452,13.97007037,13.97007037,16.24347489,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
206,232,NA,NA,"SIRONKO",NA,NA,"FLOOD","BUKHALU",2011,9,15,2,0,0,0,961,0,"761 Pit latrines destroyed.","Ref Letter: DDC/10/07 from CAO",0,0,2011-09-15,0,-1,-1,0,-1,0,0,0,"Heavy Rain",0,NA,0,12,2763,20,0,0,0,0,"In addition to beans and cassava, also destroyed was 816 hecatares of maize, 22 hecatres of bananas, 230hectares of sweet potatoes, 220 hectares of millet, 95 hectares of rice, 135 hec of g/nuts, 40 hec of tomatoes, 25 hec of sun flower, 20 hec of water melon and 20 hec of soya beans. 85 chicken and 60 goats were also lost in the flood.",5.75162647,8.2184439,0,2.27340452,13.97007037,13.97007037,16.24347489,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
224,232,NA,NA,"SIRONKO",NA,NA,"FLOOD","BULAGO",2011,9,16,0,0,0,0,191,0,"135 latrines were damaged, 98 chicken and 12 goats affected.","Ref Letter: DDC/10/07 from CAO",0,0,2011-09-16,-1,-1,-1,0,-1,0,0,0,"Heavy Rain",0,NA,0,0,432,8,0,0,0,0,"Extensive damage to crops, houses and water sources.221 hectares of bananas was damed, 59 hectatres of irish potatoes, 55 hectares of tomatoes, 97 hectares of coffee.",7.46673261,5.75162647,8.2184439,0,13.21835908,21.43680298,21.43680298,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
225,232,NA,NA,"SIRONKO",NA,NA,"FLOOD","BULEGENI",2011,9,16,5,0,0,0,375,0,NA,"Ref Letter: DDC/10/07 from CAO",0,0,2011-09-16,0,0,-1,0,0,0,0,0,"Heavy Rain",-1,NA,0,0,4059,0,0,0,0,0,"Extensive damage to crops, buildings and latrines.Other crops damaged includes; bananas 52 hectares, maize 1200 hectares, sweet potatoes 340 hectares, vegetables 130 hectares, tomatoes 125 hectares and 40 hectares of yams.",7.46673261,5.75162647,8.2184439,0,13.21835908,21.43680298,21.43680298,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
231,232,NA,NA,"SIRONKO",NA,NA,"FLOOD","MUYEMBE",2011,9,16,2,0,0,961,0,0,"761 pit latrines damaged. 85 chicken and 65 goats affected.","Ref Letter: DDC/10/07 from CAO",0,0,2011-09-16,0,-1,-1,0,-1,0,0,0,"Heavy Rain",-1,NA,0,12,2708,20,0,0,0,0,"Extensive damage to crops, buildings and animals. Other crops damaged included; maize 816 hectares, bananas 22 hectatares, potatoes 230 hectares, millet 220 hectares, rice, 95 hectares and tomatoes 40 hectares.",7.46673261,5.75162647,8.2184439,0,13.21835908,21.43680298,21.43680298,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
235,232,NA,NA,"SIRONKO",NA,NA,"FLOOD","BUNABUTYE",2011,9,16,0,0,0,0,505,0,"612 pit latrines were damaged.52chicken and 04 goats also.","Ref Letter: DDC/10/07 from CAO",0,0,2011-09-16,0,-1,-1,0,-1,0,0,0,"Heavy Rain",-1,NA,0,12,1616,5,0,0,0,0,"Damage was extensive, requiring emergency capital funds for capital development. Other crops damaged included; maize 512 hectares, bananas 10, potatoes 121, millet 99, rice 120, ground nuts 111, tomatoes 55, sun flower 10, water melon 2.",7.46673261,5.75162647,8.2184439,0,13.21835908,21.43680298,21.43680298,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
6353,232,232399,NA,"SIRONKO","BUYOBO",NA,"FLOOD",NA,2013,10,25,0,0,0,0,0,0,NA,"New Vision",0,0,2013-10-25,0,-1,0,0,0,0,0,0,"Heavy Rain",-1,NA,0,4,0,0,0,0,0,0,NA,5.3175657,0,6.65745339,2.5821546,5.3175657,11.97501909,14.55717369,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
2622,232,232394,NA,"SIRONKO","BUMASIFWA",NA,"FLOOD",NA,2013,11,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-11-07,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"The affected crops include: Coffee, bananas, cabbages, cassava, maize and tomatoes.",0,0,0,0,0,0,0,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
2623,232,232398,2323981282,"SIRONKO","BUWALASI","BUKIYI","FLOOD",NA,2013,11,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-11-07,0,0,-1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"A total of 350 household in Bumahaya village in Bukigalubo parish were affected",0,0,0,0,0,0,0,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
2606,232,NA,NA,"SIRONKO",NA,NA,"FLOOD",NA,2013,11,1,0,0,0,0,0,0,"Budadiri-Bunyole-Bumulo roads damaged","OPM",0,0,2013-11-01,0,0,-1,0,0,0,0,0,NA,-1,NA,0,0,0,0,0,0,0,0,"-The affected crops include: coffee, bananas, cabbages, cassava, maize and tomatoes.
-Pit latrines were washed away",0,0,0.2918026,23.050817,0,0.2918026,23.3426196,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
2615,232,232396,NA,"SIRONKO","BUTANDIGA",NA,"FLOOD",NA,2013,11,1,0,0,0,0,0,0,NA,"OPM",0,0,2013-11-01,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Crops destroyed include; coffee, bananas, cabbages, cassava, maize and tomatoes",0,0,0.2918026,23.050817,0,0.2918026,23.3426196,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
2616,232,232394,2323941261,"SIRONKO","BUMASIFWA","BUMASOBO","FLOOD",NA,2013,11,1,0,0,0,0,0,0,NA,"OPM",0,0,2013-11-01,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"The affected crops include; coffee, bananas, cabbages, cassava, maize and tomatoes",0,0,0.2918026,23.050817,0,0.2918026,23.3426196,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
2618,232,232401,2324011351,"SIRONKO","ZESUI","BUMUMULO","FLOOD",NA,2013,11,1,0,0,0,0,0,0,NA,"OPM",0,0,2013-11-01,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"The affected crops include; coffee, bananas, cabbages, cassava, maize and tomatoes",0,0,0.2918026,23.050817,0,0.2918026,23.3426196,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
2619,232,232401,2324011350,"SIRONKO","ZESUI","BULUJEWA","FLOOD",NA,2013,11,1,0,0,0,0,0,0,NA,"OPM",0,0,2013-11-01,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"The affected crops include; coffee, bananas, cabbages, cassava, maize and tomatoes",0,0,0.2918026,23.050817,0,0.2918026,23.3426196,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
2620,232,232401,2324011354,"SIRONKO","ZESUI","SHIMOMA","FLOOD",NA,2013,11,1,0,0,0,0,0,0,NA,"OPM",0,0,2013-11-01,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Coffee, bananas, cabbages, maize and tomatoes were the most affected crops. A total of 350 household was affected.",0,0,0.2918026,23.050817,0,0.2918026,23.3426196,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
2621,232,232398,NA,"SIRONKO","BUWALASI",NA,"FLOOD",NA,2013,11,1,0,0,0,0,0,0,NA,"OPM",0,0,2013-11-01,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Coffee, bananas, cabbages, cassava, maize and tomatoes were the most affected crops. A total of 150 house hold were affected.",0,0,0.2918026,23.050817,0,0.2918026,23.3426196,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
2624,232,232398,2323981330,"SIRONKO","BUWALASI","BUMMUDU","FLOOD",NA,2013,11,1,0,0,0,0,0,0,NA,"OPM",0,0,2013-11-01,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Crops in the villages of Mayiyi A, Mayiyi B and Kyawabungo were the most affected and this were; cabbages, cassava, maize and tomatoes. About 1300 household were affected.",0,0,0.2918026,23.050817,0,0.2918026,23.3426196,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
2584,232,232401,NA,"SIRONKO","ZESUI",NA,"FLOOD","Buwaluba",2014,5,30,0,0,0,0,0,0,NA,"OPM",0,0,2014-05-30,0,-1,-1,0,-1,0,0,-1,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"-Eucalyptus and Coffee trees destroyed
-A number of houses and community roads destroyed too",7.77697163,0,6.5342212,13.51037755,7.77697163,14.31119283,27.82157038,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
6628,232,232401,NA,"SIRONKO","ZESUI",NA,"FLOOD",NA,2014,6,4,0,0,0,50,0,0,NA,"NewVision",0,0,2014-06-04,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Landslide destroyed 6 homes, crops for 210 households. The most affected parishes were : Bulugyewa and Bumulu",12.85532702,0,25.49391321,0,12.85532702,38.34924023,38.34924023,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
3203,232,232397,2323971341,"SIRONKO","BUTEZA","BUMIRISA","FLOOD",NA,2016,1,4,0,0,0,0,0,0,NA,"Sironko District Local Government",0,0,2016-01-04,-1,-1,-1,0,-1,-1,0,-1,NA,-1,NA,0,0,0,0,0,0,0,0,"heavy cracks in the middle of the roads as shown from the photographs of the reports.",0,0,0,0,0,0,0,"21UGA006009","21UGA006",4054585,0,0.2183,0.791,60099,0.0778,15952807,0.7629,0.173,0,0,10718,0.2167,0.6358,0.9633,0.0635,6442919,2612337316,0.6824,0.9643,0.838,242.85,0.171,0.048,0.31,NA,NA,NA,0,44575,0,0,13369,85268,2246,74454,12144,19436,67867,0.3486,85569,84043,59832,23466,77257,92353,68964,48341,83987,93429,66234,74583,54328
